date,channel_group,device_category,sessions,new_users,engaged_sessions,conversions,revenue_usd,bounce_rate,avg_session_duration_sec
2026-03-10,Paid Search,Desktop,201.0,133.0,124.0,5,478.99,0.361,70.0
2026-02-02,Paid Search,mobile,298.0,204.0,132.0,6,474.2,0.581,248.0
2026-04-29,Paid Search,tablet,210.0,144.0,133.0,5,471.33,0.541,166.0
2026-03-21,email,mobile,118.0,88.0,71.0,4,412.61,0.565,191.0
2026-01-12,Organic  Search,Desktop,389.0,276.0,205.0,11,958.16,0.306,73.0
2026-03-13,Direct,Desktop,128.0,74.0,82.0,4,$438.53,0.374,172.0
2026-01-12,referral,mobile,67.0,48.0,34.0,2,167.56,0.289,252.0
2026-03-14,Paid-Search,Desktop,228.0,171.0,98.0,8,755.04,0.297,50.0
2026-04-21,Paid-Search,mobile,239.0,138.0,103.0,3,217.75,0.542,173.0
2026-04-11,Paid  Search,desktop,239.0,162.0,156.0,8,755.42,0.534,69.0
2026-01-03, Email ,mobile,156.0,120.0,86.0,9,949.02,0.477,136.0
2026-04-22, Organic Search , mobile ,369.0,276.0,211.0,14,1259.23,0.6,83.0
"March 31, 2026",paid search,DESKTOP,191.0,109.0,116.0,9,631.96,0.339,224.0
2026-03-07,ORGANIC SEARCH,desktop,354.0,202.0,227.0,12,1201.63,0.37,154.0
2026-02-28,Direct,desktop,197.0,119.0,89.0,5,534.93,0.299,86.0
2026-04-28,Paid Search,desktop,242.0,138.0,137.0,13,$992.78,0.436,246.0
2026-01-23, Email ,DESKTOP,154.0,110.0,70.0,13,1291.72,0.457,248.0
2026-01-05,referral,mobile,63.0,36.0,28.0,0,0.0,0.372,110.0
2026-01-31,Paid Search,desktop,342.0,254.0,146.0,7,566.55,0.339,160.0
2026-02-07,Referal,desktop,85.0,59.0,36.0,2,184.55,0.387,230.0
2026-04-24,Referral,mobile,57.0,40.0,35.0,0,0.0,0.486,65.0
2026-01-18,PAID SOCIAL,mobile,265.0,176.0,141.0,10,625.62,0.332,132.0
2026-02-23, Email ,Mobile,120.0,67.0,63.0,11,1137.22,0.418,123.0
2026-02-14,DIRECT,desktop,187.0,118.0,121.0,5,524.13,0.355,102.0
2026-03-01,Referral,mobile,65.0,45.0,27.0,0,0.0,0.453,171.0
2026-04-14,paid social,MOBILE,165.0,125.0,96.0,1,77.86,0.492,45.0
2026-04-20,Email,desktop,95.0,63.0,64.0,1,$92.59,0.44,132.0
2026-02-01,Organic  Search,mobile,534.0,376.0,226.0,11,1085.03,0.411,141.0
2026-02-10,Paid Search,mobile,275.0,191.0,170.0,8,754.03,0.381,247.0
2026-03-23,Organic Search,Mobile,320.0,196.0,144.0,4,404.78,0.296,86.0
2026-03-08,email,mobile,135.0,98.0,86.0,4,349.2,0.437,253.0
2026-02-03,Referal, desktop ,74.0,40.0,49.0,1,$97.01,0.584,203.0
2026-04-18,direct,mobile,169.0,110.0,113.0,6,664.05,0.285,95.0
2026-01-14,Referal,desktop,57.0,40.0,31.0,0,0.0,0.298,91.0
2026-01-20,direct,desktop,167.0,98.0,97.0,5,577.81,0.439,144.0
2026-01-17,Organic Search,desktop,551.0,312.0,260.0,7,542.3,0.595,138.0
"January 28, 2026",direct,Desktop,146.0,83.0,68.0,3,334.34,0.618,191.0
2026-03-14,Referral,tablet,58.0,41.0,37.0,1,81.72,0.35,181.0
2026-02-01,email, mobile ,180.0,123.0,98.0,9,$865.34,0.449,149.0
2026-04-20,Direct,desktop,129.0,86.0,78.0,5,542.91,0.283,91.0
2026-04-20,Paid  Search,mobile,199.0,142.0,95.0,0,0.0,0.284,128.0
2026-01-16,Paid Social,mobile,197.0,122.0,115.0,1,$76.58,0.537,108.0
2026-03-03,ORGANIC SEARCH,desktop,405.0,268.0,269.0,8,858.15,0.425,222.0
2026-02-22, Email ,mobile,134.0,91.0,79.0,10,1133.18,0.572,67.0
2026-02-13,Email,MOBILE,129.0,96.0,55.0,6,529.05,0.368,253.0
2026-03-02,Paid  Search,mobile,270.0,168.0,125.0,6,557.98,0.341,253.0
2026-01-24,organic search,mobile,600.0,453.0,271.0,8,848.68,0.338,133.0
2026-04-18,Organic Search,mobile,379.0,239.0,159.0,6,577.54,0.455,82.0
2026-02-16,organic search,mobile,489.0,293.0,259.0,5,444.49,0.377,181.0
2026-01-10,paid social,mobile,260.0,155.0,130.0,7,$426.23,0.529,220.0
2026-04-07,Paid Social,desktop,173.0,100.0,73.0,N/A,147.51,0.301,255.0
2026-04-30,Paid Social,mobile,211.0,160.0,94.0,6,358.65,0.524,122.0
2026-01-15,DIRECT,DESKTOP,179.0,117.0,101.0,6,$719.42,0.333,219.0
2026-04-07,Direct,mobile,125.0,85.0,59.0,7,828.32,0.429,215.0
2026-03-22,Referral,mobile,48.0,36.0,22.0,0,0.0,0.56,222.0
2026-02-16,direct,MOBILE,173.0,99.0,104.0,6,701.7,0.3,236.0
2026-03-03,DIRECT,mobile,167.0,123.0,79.0,3,320.74,0.404,252.0
2026-01-24,paid search,mobile,355.0,271.0,217.0,6,526.84,0.611,48.0
2026-03-02,organic search,mobile,369.0,283.0,215.0,9,708.67,0.284,182.0
"March 11, 2026",Paid Search,mobile,199.0,141.0,97.0,6,488.33,0.344,88.0
2026-02-17,Referal,desktop,57.0,32.0,27.0,1,84.83,0.417,86.0
2026-04-17,Paid Search,desktop,212.0,118.0,108.0,5,448.71,0.351,138.0
2026-03-07,Paid Search,desktop,266.0,147.0,158.0,6,410.23,0.599,71.0
2026-03-10,Email, desktop ,97.0,74.0,49.0,5,418.71,0.304,139.0
2026-02-26,Direct,desktop,139.0,107.0,63.0,6,$563.15,0.443,180.0
2026-03-02,Referal,desktop,51.0,34.0,25.0,1,$81.38,0.555,175.0
01/04/2026,Referal,desktop,82.0,61.0,35.0,1,75.6,0.493,216.0
2026-02-27,email,desktop,126.0,76.0,61.0,5,420.77,0.494,160.0
2026-01-28,paid social,desktop,267.0,158.0,129.0,8,643.18,0.518,112.0
2026-03-02,Paid Soical,desktop,201.0,146.0,114.0,6,479.13,0.349,239.0
2026-02-25,Direct,mobile,167.0,106.0,86.0,6,$662.24,0.339,110.0
2026-02-21,DIRECT,tablet,212.0,156.0,139.0,9,$766.03,0.331,171.0
2026-04-30,Direct,desktop,142.0,90.0,83.0,5,501.28,0.55,104.0
2026-01-22,Paid Social,desktop,190.0,143.0,114.0,5,356.95,0.608,105.0
2026-02-28,Referal,mobile,71.0,42.0,47.0,0,$0.00,0.611,215.0
2026-03-23,Direct,desktop,128.0,72.0,54.0,4,$350.97,0.581,217.0
2026-04-27, Organic Search ,desktop,432.0,331.0,194.0,12,1129.15,0.453,139.0
2026-02-10,organic search,desktop,468.0,273.0,313.0,19,1903.92,0.445,122.0
2026-03-17,PAID SOCIAL,desktop,153.0,85.0,92.0,5,323.47,0.381,74.0
2026-02-23,Organic  Search,desktop,326.0,226.0,178.0,7,675.24,0.293,103.0
2026-03-31,referral,tablet,54.0,31.0,33.0,0,$0.00,0.518,105.0
2026-02-13,direct,MOBILE,164.0,95.0,80.0,7,612.12,0.52,125.0
2026-01-17,Paid Social,desktop,219.0,121.0,99.0,2,126.63,0.587,117.0
2026-04-01, Email ,desktop,86.0,60.0,41.0,4,447.95,0.396,81.0
2026-04-22,Paid Search,Mobile,208.0,126.0,113.0,4,(325.87),0.459,87.0
2026-04-16,Referral,Desktop,50.0,27.0,22.0,0,0.0,0.573,132.0
2026-01-15,referral,Tablet,69.0,52.0,46.0,1,100.3,0.602,125.0
2026-02-03,Direct,mobile,154.0,109.0,103.0,4,369.97,0.308,139.0
2026-01-01,email,desktop,114.0,79.0,63.0,3,243.43,0.345,193.0
2026-02-12,Email,Desktop,152.0,93.0,80.0,3,$264.55,0.315,204.0
2026-02-25,Paid  Search,desktop,248.0,157.0,111.0,9,789.61,0.446,110.0
2026-03-24,Paid Soical,mobile,171.0,99.0,85.0,2,131.97,0.38,229.0
2026-04-23,Paid Social,desktop,189.0,113.0,87.0,5,340.31,0.44,187.0
2026-03-30,Referal,mobile,43.0,29.0,22.0,0,0.0,0.614,227.0
2026-01-25,paid social,Desktop,248.0,141.0,139.0,8,650.0,0.299,210.0
2026-03-15,Paid Search,mobile,248.0,188.0,152.0,5,378.84,0.315,237.0
2026-01-04,Paid Search,DESKTOP,294.0,204.0,137.0,7,625.75,0.557,201.0
2026-02-24,Direct,mobile,171.0,108.0,88.0,5,436.68,0.523,152.0
2026-04-02,Email,desktop,114.0,73.0,49.0,2,215.3,0.51,147.0
2026-02-13,Paid Social,desktop,212.0,157.0,125.0,8,484.48,0.371,128.0
2026-02-19,Direct, desktop ,168.0,95.0,75.0,3,287.52,0.52,61.0
2026-02-20,Referral,desktop,69.0,41.0,33.0,0,(0.00),0.473,95.0
2026-03-02,direct,desktop,156.0,109.0,73.0,5,$426.00,0.542,202.0
2026-02-18,Paid Social,mobile,223.0,170.0,106.0,4,262.25,0.359,156.0
2026-02-01,Direct,MOBILE,196.0,115.0,97.0,4,449.6,0.319,89.0
2026-03-29,Organic Search,tablet,369.0,258.0,196.0,8,769.75,0.303,57.0
2026-04-24,paid search,desktop,231.0,138.0,137.0,6,562.16,0.453,156.0
02/02/2026,direct,mobile,162.0,123.0,94.0,7,826.0,0.398,63.0
2026-01-24,Paid Soical, mobile ,259.0,169.0,143.0,11,$839.75,0.413,198.0
2026-01-14,DIRECT,desktop,196.0,141.0,88.0,5,561.74,0.284,232.0
2026-01-21,Paid Soical, desktop ,226.0,164.0,111.0,2,124.83,0.535,141.0
2026-04-19,email,mobile,144.0,86.0,67.0,3,258.6,0.429,133.0
19-Jan-2026,Paid Social,mobile,207.0,160.0,134.0,3,249.81,0.349,231.0
2026-01-15,Organic  Search,desktop,522.0,329.0,298.0,5,434.65,0.537,100.0
2026-03-29,Email,Desktop,113.0,65.0,71.0,2,224.22,0.346,223.0
2026-04-24,ORGANIC SEARCH,desktop,372.0,278.0,237.0,7,582.52,0.563,155.0
2026-01-30,Referal,MOBILE,78.0,55.0,48.0,3,276.46,0.525,78.0
2026-04-04,Direct,Mobile,164.0,110.0,89.0,7,$720.90,0.574,61.0
2026-03-25,Organic  Search,mobile,311.0,203.0,133.0,9,849.77,0.493,134.0
2026-01-17,Email,tablet,185.0,135.0,110.0,8,672.7,0.369,170.0
2026-04-20,Paid Social,DESKTOP,160.0,114.0,85.0,3,204.37,0.573,189.0
2026-01-13,Paid Soical, mobile ,202.0,134.0,88.0,6,426.7,0.554,59.0
2026-01-02,Paid Search,Desktop,255.0,166.0,122.0,4,380.4,0.353,189.0
2026-03-31,Paid Social,desktop,146.0,106.0,70.0,2,161.07,0.443,246.0
2026-04-22,Paid Social, desktop ,183.0,124.0,104.0,7,$575.33,0.451,101.0
2026-02-15,Email,mobile,151.0,108.0,90.0,8,773.45,0.372,51.0
2026-02-16, Email ,mobile,124.0,88.0,60.0,7,663.98,0.617,180.0
2026-03-08,organic search,tablet,447.0,344.0,267.0,12,965.5,0.366,59.0
2026-01-26,Direct,DESKTOP,180.0,118.0,84.0,6,549.73,0.311,144.0
2026-03-28,referral, mobile ,50.0,28.0,27.0,unknown,82.24,0.605,91.0
2026-02-01,Referral,mobile,72.0,43.0,37.0,2,202.35,0.57,137.0
2026-04-19,Paid Search,tablet,299.0,212.0,180.0,7,627.43,0.412,119.0
2026-04-23,Paid Search,desktop,257.0,156.0,116.0,5,451.19,0.342,210.0
2026-02-01,paid search,desktop,335.0,204.0,165.0,9,$623.87,0.422,184.0
2026-01-09,Paid Social,desktop,243.0,179.0,144.0,4,292.72,0.415,205.0
2026-01-07,paid social,desktop,235.0,153.0,102.0,8,655.6,0.364,129.0
2026-03-16,Referral,desktop,53.0,39.0,22.0,1,87.12,0.587,90.0
2026-03-11,direct,mobile,145.0,90.0,79.0,7,$825.51,0.559,119.0
2026-02-13,Paid Search,Mobile,273.0,188.0,119.0,8,620.77,0.517,212.0
"February 04, 2026",DIRECT,desktop,177.0,106.0,89.0,6,599.66,0.473,106.0
2026-03-04,Email,mobile,118.0,84.0,79.0,1,82.03,0.438,214.0
2026-03-19,Paid-Search,mobile,226.0,159.0,109.0,5,368.13,0.514,92.0
2026-01-01,Referral,desktop,67.0,38.0,37.0,3,248.99,0.483,57.0
2026-01-13, Email ,MOBILE,159.0,119.0,67.0,5,$530.11,0.305,101.0
2026-04-30,Paid  Search,mobile,258.0,189.0,130.0,9,744.06,0.489,143.0
02/11/2026,Paid Social,mobile,223.0,153.0,106.0,6,464.98,0.447,253.0
2026-01-08,Referral,mobile,62.0,47.0,33.0,2,175.64,0.528,63.0
2026-02-20,Paid Soical,TABLET,236.0,175.0,104.0,5,$304.58,0.548,198.0
2026-01-12,Direct,mobile,169.0,122.0,97.0,5,$504.57,0.573,107.0
2026-03-06,Email,MOBILE,130.0,81.0,75.0,1,109.55,0.361,133.0
2026-04-01,Paid Social,mobile,179.0,134.0,107.0,5,327.06,0.529,60.0
2026-04-26,Referral,Mobile,51.0,38.0,21.0,2,$149.23,0.352,102.0
2026-02-07,email,desktop,162.0,126.0,81.0,4,350.77,0.417,214.0
2026-02-17,Direct,mobile,174.0,132.0,109.0,7,805.83,0.543,163.0
2026-01-02,Referral,mobile,51.0,39.0,30.0,1,98.22,0.397,171.0
2026-04-24,Paid Soical,desktop,182.0,115.0,115.0,2,140.33,0.595,182.0
2026-01-26,Organic Search,mobile,506.0,335.0,228.0,9,890.72,0.615,123.0
2026-03-19,organic search,Desktop,353.0,259.0,178.0,6,497.09,0.35,68.0
2026-04-13,ORGANIC SEARCH,tablet,395.0,285.0,233.0,9,741.65,0.296,84.0
2026-01-20,Paid-Search,mobile,282.0,165.0,134.0,7,592.12,0.388,68.0
2026-02-16,Referral,desktop,67.0,43.0,40.0,2,185.81,0.464,100.0
2026-02-12,Paid Search,desktop,335.0,210.0,211.0,9,$637.14,0.545,165.0
2026-04-08,email, desktop ,103.0,71.0,47.0,2,176.82,0.571,171.0
2026-02-02, Email ,desktop,142.0,94.0,62.0,7,$651.37,0.566,216.0
2026-04-30,referral,desktop,59.0,33.0,39.0,4,310.19,0.521,88.0
29-Mar-2026,direct,desktop,133.0,82.0,67.0,7,637.83,0.526,75.0
04/22/2026,Referal,mobile,59.0,42.0,37.0,1,79.49,0.286,208.0
2026-01-11,Referal,desktop,66.0,46.0,39.0,-,271.0,0.394,155.0
29-Mar-2026,Paid Social,mobile,167.0,93.0,84.0,2,145.9,0.35,52.0
2026-02-20,Paid  Search,mobile,298.0,208.0,159.0,11,1050.02,0.506,238.0
2026-02-06,Email,desktop,147.0,113.0,84.0,8,$729.09,0.563,48.0
2026-03-17,Direct,DESKTOP,123.0,92.0,52.0,5,497.98,0.45,98.0
2026-03-12,Referral,desktop,52.0,35.0,26.0,2,158.95,0.507,197.0
2026-03-23,Paid-Search,Desktop,205.0,158.0,106.0,7,532.11,0.543,49.0
2026-03-03,Email,desktop,103.0,74.0,46.0,8,796.84,0.499,114.0
2026-03-27,Paid Social,mobile,199.0,146.0,84.0,2,$156.98,0.43,225.0
2026-01-12,Email,desktop,124.0,71.0,78.0,4,327.68,0.467,227.0
2026-01-16,Email,MOBILE,127.0,81.0,72.0,4,404.07,0.481,78.0
2026-03-22,Paid Soical,mobile,209.0,119.0,91.0,0,0.0,0.585,257.0
2026-01-12,PAID SOCIAL,desktop,225.0,136.0,102.0,6,388.23,0.371,246.0
2026-01-04,email,desktop,156.0,92.0,88.0,6,517.62,0.51,49.0
2026-01-13,Referal,mobile,69.0,47.0,40.0,1,94.63,0.48,217.0
2026-04-26,Paid Soical,mobile,181.0,114.0,121.0,4,330.88,0.589,79.0
2026-04-20,Referral,Desktop,54.0,34.0,28.0,0,0.0,0.605,177.0
2026-02-09,Paid Social,Mobile,275.0,180.0,177.0,6,412.01,0.331,179.0
2026-04-26,Paid-Search,tablet,281.0,196.0,151.0,9,$618.58,0.335,82.0
2026-02-07,Organic Search,mobile,513.0,363.0,299.0,7,579.8,0.546,181.0
2026-02-22,Paid Soical,mobile,291.0,177.0,133.0,5,343.98,0.541,197.0
01/21/2026,Referral,desktop,74.0,45.0,37.0,2,199.92,0.284,86.0
2026-02-08,Organic  Search,mobile,582.0,335.0,342.0,8,$805.12,0.45,187.0
2026-01-08,Organic Search,mobile,411.0,229.0,206.0,5,419.76,0.438,234.0
2026-03-04,Paid Soical,Mobile,179.0,113.0,117.0,5,399.63,0.616,257.0
2026-02-04,Paid-Search,desktop,287.0,179.0,160.0,9,639.9,0.617,252.0
2026-04-29, Organic Search ,desktop,374.0,275.0,189.0,6,490.9,0.384,96.0
2026-01-02,Organic Search,mobile,424.0,247.0,268.0,15,"$1,426.27",0.486,182.0
2026-03-24,Paid Search,desktop,204.0,129.0,114.0,3,$277.73,0.515,251.0
2026-04-25,Referral,Tablet,67.0,47.0,30.0,1,$100.89,0.397,176.0
2026-04-25,direct,desktop,158.0,112.0,90.0,5,426.67,0.421,219.0
2026-02-13,Paid Search,Mobile,273.0,188.0,119.0,8,620.77,0.517,212.0
2026-02-17, Organic Search ,mobile,466.0,345.0,221.0,7,$649.98,0.479,233.0
2026-04-19,Organic  Search,desktop,471.0,331.0,319.0,11,1000.94,0.364,152.0
2026-04-29,email,Tablet,110.0,77.0,58.0,3,318.15,0.524,98.0
2026-03-17,Referral,desktop,48.0,36.0,20.0,1,85.86,0.454,108.0
2026-02-23,Paid Soical,mobile,198.0,150.0,98.0,2,141.35,0.452,237.0
03/14/2026,Paid Social, desktop ,244.0,141.0,138.0,1,80.82,0.366,164.0
2026-02-19,Referal,desktop,67.0,47.0,40.0,2,$177.38,0.532,62.0
2026-03-14,direct,desktop,129.0,76.0,83.0,1,85.51,0.581,95.0
2026-04-10,Organic Search,mobile,278.0,174.0,134.0,5,$460.61,0.458,202.0
2026-03-15,Organic Search, mobile ,394.0,251.0,201.0,8,859.72,0.374,201.0
2026-02-24,Paid Search,mobile,270.0,158.0,170.0,11,948.76,0.469,133.0
2026-03-09,Paid Search,desktop,212.0,163.0,97.0,6,$546.95,0.306,177.0
2026-02-14,Paid Search,desktop,320.0,210.0,172.0,3,268.39,0.517,225.0
2026-04-10,email, desktop ,92.0,53.0,48.0,3,324.28,0.361,74.0
2026-02-16,Paid Social,MOBILE,257.0,192.0,148.0,6,490.01,0.363,140.0
2026-04-03,direct,mobile,126.0,93.0,84.0,6,693.02,0.467,238.0
2026-04-08,Referral, desktop ,44.0,24.0,23.0,-,78.6,0.567,188.0
2026-04-19,referral,desktop,58.0,40.0,25.0,2,$186.10,0.321,136.0
2026-02-08,email,desktop,154.0,96.0,93.0,8,$722.85,0.492,233.0
2026-02-10,referral,mobile,60.0,44.0,27.0,1,77.33,0.444,243.0
2026-01-28,Referral,desktop,67.0,49.0,44.0,1,82.81,0.495,230.0
2026-03-25,Direct,TABLET,128.0,90.0,61.0,5,$455.61,0.387,117.0
2026-02-25,Paid Social,tablet,216.0,150.0,115.0,3,238.34,0.524,238.0
13-Mar-2026,ORGANIC SEARCH,mobile,368.0,253.0,174.0,8,854.6,0.33,60.0
2026-04-01,Paid Search,desktop,205.0,146.0,109.0,3,223.18,0.587,142.0
2026-01-28,Organic Search,mobile,446.0,264.0,199.0,10,$768.68,0.523,100.0
2026-01-25,Referral,desktop,92.0,64.0,60.0,0,0.0,0.323,236.0
2026-02-07,Direct,desktop,185.0,143.0,104.0,3,274.21,0.39,228.0
2026-01-16,DIRECT,tablet,181.0,139.0,85.0,3,359.11,0.377,175.0
2026-02-06,Referral,mobile,76.0,56.0,34.0,0,0.0,0.6,201.0
2026-03-20,referral,DESKTOP,51.0,31.0,24.0,1,$77.17,0.619,95.0
2026-04-12, Email ,Mobile,119.0,81.0,77.0,7,766.37,0.52,115.0
2026-04-28,Referal,mobile,54.0,36.0,31.0,0,0.0,0.311,184.0
2026-01-06,DIRECT,desktop,156.0,100.0,66.0,5,492.82,0.466,200.0
2026-02-06,Paid Search,mobile,348.0,227.0,162.0,8,580.28,0.409,58.0
2026-01-13,Organic Search,desktop,382.0,274.0,188.0,11,996.76,0.378,110.0
2026-02-06,DIRECT,desktop,186.0,113.0,123.0,3,315.31,0.519,211.0
2026-02-05, Email ,desktop,148.0,82.0,73.0,8,$717.83,0.56,97.0
2026-04-16,paid social,mobile,155.0,111.0,93.0,1,62.57,0.561,84.0
2026-03-07,Direct,mobile,169.0,111.0,107.0,6,709.16,0.37,81.0
2026-03-03,Paid-Search,mobile,250.0,148.0,162.0,5,$352.90,0.423,65.0
2026-01-03,Organic Search,Mobile,489.0,327.0,302.0,9,$953.12,0.282,206.0
2026-04-28, Email ,TABLET,99.0,65.0,48.0,3,303.66,0.591,96.0
2026-02-27,Paid-Search,mobile,252.0,156.0,107.0,11,749.87,0.298,66.0
2026-02-03,ORGANIC SEARCH,tablet,410.0,246.0,221.0,3,257.38,0.559,65.0
2026-02-09,Organic  Search,MOBILE,542.0,402.0,309.0,12,"$1,195.86",0.392,151.0
2026-03-12,ORGANIC SEARCH,desktop,386.0,215.0,181.0,8,632.79,0.349,169.0
2026-04-28,Paid Soical,mobile,198.0,125.0,100.0,4,262.23,0.35,194.0
2026-04-06,Direct,mobile,115.0,65.0,48.0,2,193.52,0.607,223.0
2026-02-19,email,desktop,126.0,84.0,72.0,10,1110.2,0.396,170.0
2026-01-11, Email ,mobile,154.0,90.0,101.0,,659.15,0.506,174.0
2026-01-03,Paid Search,desktop,299.0,193.0,188.0,8,721.64,0.454,201.0
2026-03-14,email,mobile,136.0,87.0,57.0,4,370.54,0.335,116.0
2026-01-03,Referral,MOBILE,66.0,45.0,44.0,1,78.29,0.297,90.0
2026-04-30,Email,Desktop,116.0,83.0,63.0,3,249.31,0.507,257.0
2026-02-28,Organic  Search,mobile,452.0,257.0,265.0,6,624.65,0.405,234.0
2026-02-04,email,desktop,145.0,102.0,95.0,7,768.47,0.401,133.0
2026-01-16,organic search,DESKTOP,424.0,269.0,261.0,9,797.96,0.427,75.0
2026-02-21,Paid  Search,desktop,283.0,187.0,168.0,10,730.98,0.39,232.0
2026-02-26,Referal,tablet,54.0,40.0,24.0,1,$99.12,0.47,136.0
2026-03-05,Paid Social,MOBILE,196.0,118.0,128.0,4,$306.45,0.514,194.0
2026-02-27,Paid Social,desktop,203.0,143.0,122.0,5,354.0,0.464,110.0
2026-03-20,Email,desktop,112.0,67.0,75.0,4,$373.07,0.58,72.0
2026-04-13,paid search,desktop,199.0,135.0,115.0,9,672.86,0.553,184.0
2026-04-02,Referral,mobile,47.0,36.0,31.0,1,90.48,0.415,213.0
2026-01-06,paid social,tablet,231.0,174.0,104.0,6,451.74,0.525,259.0
25-Apr-2026,Organic Search, mobile ,451.0,313.0,254.0,6,630.72,0.6,256.0
2026-01-29,Direct,mobile,153.0,114.0,97.0,1,$116.07,0.382,186.0
2026-04-15,Organic Search,TABLET,358.0,271.0,185.0,7,560.22,0.378,242.0
2026-04-19,Direct,mobile,147.0,99.0,86.0,3,$307.87,0.495,250.0
2026-03-10, Organic Search ,mobile,375.0,215.0,236.0,7,721.42,0.503,254.0
"April 12, 2026",Direct,desktop,126.0,90.0,74.0,1,89.5,0.5,202.0
2026-04-21,Email,DESKTOP,105.0,72.0,67.0,5,488.21,0.454,175.0
2026-02-03,paid social,Tablet,219.0,166.0,142.0,5,357.56,0.375,120.0
2026-02-18,Direct, desktop ,161.0,97.0,109.0,N/A,817.84,0.356,45.0
2026-04-08,paid search,Tablet,218.0,124.0,111.0,11,966.86,0.484,55.0
2026-04-17,Organic Search,tablet,367.0,279.0,247.0,7,$674.53,0.462,85.0
2026-03-27,organic search,tablet,286.0,202.0,190.0,9,914.55,0.581,63.0
2026-04-22,direct,tablet,143.0,103.0,94.0,5,477.24,0.445,232.0
2026-04-14,Paid Search,desktop,242.0,181.0,115.0,11,1045.97,0.32,78.0
2026-04-18,Referral, desktop ,66.0,38.0,40.0,0,$0.00,0.567,146.0
2026-04-29,DIRECT,Desktop,153.0,92.0,81.0,5,543.22,0.603,123.0
2026-03-23,email, desktop ,110.0,70.0,53.0,9,740.75,0.443,96.0
2026-04-18,Paid Soical,desktop,225.0,148.0,139.0,5,305.72,0.359,255.0
2026-04-17,DIRECT,desktop,117.0,72.0,76.0,5,512.81,0.35,241.0
2026-01-23,Paid  Search,Tablet,233.0,143.0,152.0,12,902.06,0.28,128.0
2026-01-11, Organic Search ,mobile,511.0,369.0,260.0,10,919.11,0.328,139.0
2026-01-05,Paid Social,mobile,192.0,106.0,113.0,4,330.59,0.409,99.0
2026-01-17,direct,mobile,187.0,130.0,103.0,7,$611.38,0.324,194.0
2026-03-30,Email,desktop,84.0,52.0,51.0,2,188.95,0.374,254.0
2026-04-09,Orgnic Search,tablet,332.0,196.0,174.0,5,520.12,0.539,150.0
2026-03-28,Direct,mobile,137.0,84.0,86.0,8,$745.96,0.393,61.0
2026-03-02,email,desktop,119.0,78.0,59.0,4,385.29,0.589,242.0
2026-02-21,Email,desktop,156.0,88.0,74.0,9,756.39,0.288,178.0
2026-04-11,Direct,mobile,112.0,83.0,63.0,2,$238.87,0.295,238.0
2026-02-12,Organic Search,Desktop,434.0,245.0,191.0,11,932.52,0.283,159.0
2026-04-01,direct,mobile,126.0,95.0,53.0,2,236.82,0.325,59.0
2026-03-22,Paid  Search,mobile,216.0,162.0,103.0,3,240.21,0.476,100.0
2026-03-15,email,desktop,111.0,84.0,57.0,3,267.0,0.333,118.0
2026-03-21,PAID SOCIAL,mobile,176.0,118.0,112.0,3,192.03,0.329,150.0
2026-01-04,direct,mobile,189.0,127.0,119.0,6,550.16,0.475,53.0
2026-01-11,PAID SOCIAL,Desktop,256.0,167.0,118.0,6,384.06,0.49,132.0
2026-01-25,DIRECT,desktop,216.0,135.0,124.0,6,513.68,0.45,92.0
2026-03-22,Email,desktop,116.0,66.0,58.0,1,111.24,0.589,209.0
"April 29, 2026",paid social,desktop,198.0,110.0,89.0,5,366.87,0.512,49.0
2026-02-12,Referral,mobile,66.0,43.0,30.0,3,272.67,0.421,74.0
2026-01-09,Direct,mobile,134.0,74.0,69.0,4,418.1,0.506,190.0
2026-02-10,paid social,mobile,236.0,176.0,142.0,7,508.54,0.452,123.0
2026-01-29,Referral,mobile,75.0,56.0,41.0,1,80.1,0.444,117.0
2026-01-06,Referal,mobile,67.0,51.0,34.0,2,203.58,0.33,198.0
2026-01-30,Direct,mobile,187.0,119.0,94.0,6,614.44,0.347,215.0
2026-01-21,organic search,mobile,433.0,287.0,187.0,7,616.63,0.384,174.0
2026-02-15,Referral,desktop,73.0,54.0,48.0,3,(279.79),0.486,135.0
2026-01-08,Paid Soical,TABLET,205.0,156.0,117.0,7,443.1,0.455,64.0
2026-02-20,organic search,desktop,493.0,292.0,275.0,9,924.99,0.505,140.0
2026-01-13,Direct,mobile,153.0,100.0,102.0,1,$98.73,0.332,62.0
2026-03-03,Paid Social,desktop,189.0,117.0,87.0,2,$160.35,0.313,204.0
2026-02-05,PAID SOCIAL,mobile,248.0,178.0,163.0,N/A,425.15,0.536,108.0
2026-02-14,Email,mobile,148.0,90.0,95.0,9,$843.82,0.377,96.0
2026-02-21,Referral,mobile,71.0,47.0,37.0,1,$80.30,0.361,67.0
2026-03-16,Organic Search,mobile,379.0,268.0,207.0,6,486.99,0.53,128.0
2026-03-25,Referral,mobile,55.0,38.0,36.0,3,$242.82,0.284,67.0
2026-03-24,Email,desktop,91.0,51.0,42.0,1,83.06,0.456,107.0
2026-01-06,Email, mobile ,135.0,98.0,70.0,4,424.01,0.538,200.0
2026-01-02,Email,DESKTOP,116.0,78.0,54.0,6,$598.15,0.408,133.0
2026-01-27,Direct,desktop,202.0,150.0,118.0,4,354.87,0.315,120.0
2026-02-17, Email ,mobile,138.0,99.0,93.0,3,303.05,0.378,155.0
