date,channel_group,device_category,sessions,new_users,engaged_sessions,conversions,revenue_usd,bounce_rate,avg_session_duration_sec
2026-03-08,Referral,tablet,111,69,49,4,630.83,0.418,162
2026-03-09,Organic Search,desktop,613,401,348,14,1743.52,0.467,89
2026-03-09,Paid Search,mobile,553,428,364,19,2754.76,0.619,242
2026-03-09,Paid Social,mobile,596,453,392,11,1294.87,0.352,108
2026-03-09,Email,desktop,188,144,108,2,332.76,0.588,244
2026-03-09,Direct,desktop,273,175,161,10,2004.69,0.404,67
2026-03-09,Referral,desktop,93,65,48,3,389.81,0.378,193
2026-03-10,Organic Search,mobile,528,402,331,21,3558.48,0.373,101
2026-03-10,Paid Search,desktop,559,385,256,13,1631.41,0.319,221
2026-03-10,Paid Social,mobile,500,275,295,15,1876.3,0.411,183
2026-03-10,Email,desktop,196,123,110,8,1414.29,0.396,45
2026-03-10,Direct,desktop,281,203,164,10,1450.22,0.348,161
2026-03-10,Referral,desktop,92,62,39,1,129.77,0.334,54
2026-03-11,Organic Search,desktop,667,454,338,11,1649.95,0.595,147
2026-03-11,Paid Search,mobile,540,332,314,21,3156.38,0.573,59
2026-03-11,Paid Social,desktop,488,339,308,5,513.9,0.404,66
2026-03-11,Email,mobile,217,164,135,10,1358.42,0.508,211
2026-03-11,Direct,mobile,266,158,128,9,1760.48,0.338,140
2026-03-11,Referral,desktop,96,74,46,5,675.0,0.439,232
2026-03-12,Organic Search,tablet,615,347,401,24,3978.81,0.395,69
2026-03-12,Paid Search,mobile,581,415,301,18,2276.33,0.436,198
2026-03-12,Paid Social,desktop,666,401,288,12,1624.81,0.371,74
2026-03-12,Email,desktop,224,164,111,13,2303.3,0.509,161
2026-03-12,Direct,mobile,248,146,127,1,188.2,0.58,135
2026-03-12,Referral,mobile,83,54,42,3,441.49,0.317,207
2026-03-13,Organic Search,desktop,586,373,373,23,3577.17,0.513,124
2026-03-13,Paid Search,mobile,477,345,296,24,3300.74,0.514,240
2026-03-13,Paid Social,desktop,633,444,392,13,1714.52,0.457,68
2026-03-13,Email,mobile,216,162,126,6,980.64,0.558,59
2026-03-13,Direct,desktop,252,140,169,9,1634.01,0.563,132
2026-03-13,Referral,mobile,86,50,49,0,0.0,0.531,48
2026-03-14,Organic Search,desktop,775,548,505,10,1387.78,0.526,190
2026-03-14,Paid Search,desktop,696,527,445,23,3309.57,0.432,242
2026-03-14,Paid Social,desktop,729,459,380,17,2186.61,0.561,165
2026-03-14,Email,desktop,211,147,88,14,1907.98,0.539,70
2026-03-14,Direct,mobile,300,194,142,13,2179.79,0.53,85
2026-03-14,Referral,mobile,100,68,60,1,141.63,0.466,59
2026-03-15,Organic Search,mobile,711,472,365,9,1199.88,0.44,177
2026-03-15,Paid Search,desktop,617,392,287,23,3404.83,0.297,218
2026-03-15,Paid Social,desktop,638,356,387,19,2533.61,0.394,153
2026-03-15,Email,mobile,240,181,153,8,1174.13,0.559,248
2026-03-15,Direct,desktop,333,259,155,11,2070.84,0.55,254
2026-03-15,Referral,mobile,108,59,53,1,152.18,0.417,71
2026-03-16,Organic Search,tablet,539,324,309,16,2520.49,0.313,151
2026-03-16,Paid Search,desktop,547,373,274,18,2739.22,0.481,96
2026-03-16,Paid Social,desktop,542,417,284,9,1266.09,0.473,73
2026-03-16,Email,desktop,211,153,89,10,1361.93,0.418,173
2026-03-16,Direct,desktop,243,142,110,9,1642.07,0.477,257
2026-03-16,Referral,mobile,83,45,51,2,241.35,0.574,227
2026-03-17,Organic Search,desktop,658,467,320,16,2338.22,0.614,172
2026-03-17,Paid Search,mobile,571,357,309,14,1599.2,0.523,153
2026-03-17,Paid Social,mobile,535,399,261,12,1404.53,0.425,243
2026-03-17,Email,desktop,203,118,133,7,1038.87,0.345,123
2026-03-17,Direct,desktop,304,201,168,9,1518.43,0.324,208
2026-03-17,Referral,mobile,88,50,37,2,296.01,0.534,214
2026-03-18,Organic Search,mobile,573,366,269,6,1010.3,0.619,87
2026-03-18,Paid Search,tablet,509,368,289,14,1679.58,0.409,102
2026-03-18,Paid Social,mobile,650,454,426,9,1211.52,0.485,181
2026-03-18,Email,mobile,178,115,84,10,1658.78,0.525,252
2026-03-18,Direct,mobile,290,181,181,8,1467.36,0.368,230
2026-03-18,Referral,mobile,80,55,45,1,140.1,0.527,258
2026-03-19,Organic Search,tablet,636,483,382,19,3132.22,0.426,209
2026-03-19,Paid Search,desktop,572,357,373,21,2535.75,0.383,56
2026-03-19,Paid Social,desktop,579,327,244,8,1028.22,0.388,106
2026-03-19,Email,mobile,228,169,110,18,3039.13,0.438,64
2026-03-19,Direct,desktop,273,185,115,15,2830.11,0.467,157
2026-03-19,Referral,desktop,85,60,49,1,138.23,0.4,66
2026-03-20,Organic Search,desktop,550,330,249,13,1778.9,0.283,96
2026-03-20,Paid Search,mobile,529,346,254,13,1698.75,0.459,181
2026-03-20,Paid Social,desktop,526,406,290,10,1099.82,0.329,87
2026-03-20,Email,desktop,211,139,140,9,1478.0,0.451,48
2026-03-20,Direct,mobile,258,173,146,8,1440.19,0.538,95
2026-03-20,Referral,desktop,93,63,59,1,160.39,0.483,59
2026-03-21,Organic Search,mobile,806,518,365,16,2124.92,0.533,88
2026-03-21,Paid Search,mobile,672,407,355,11,1575.17,0.563,175
2026-03-21,Paid Social,tablet,639,459,299,13,1421.97,0.513,250
2026-03-21,Email,mobile,250,160,147,10,1333.29,0.439,231
2026-03-21,Direct,mobile,313,218,133,11,1898.81,0.45,157
2026-03-21,Referral,tablet,94,55,42,0,0.0,0.573,54
2026-03-22,Organic Search,tablet,748,515,499,13,2039.17,0.303,114
2026-03-22,Paid Search,desktop,639,477,356,25,2877.46,0.412,96
2026-03-22,Paid Social,mobile,628,399,313,9,944.31,0.511,135
2026-03-22,Email,desktop,248,164,106,10,1769.98,0.581,141
2026-03-22,Direct,mobile,274,208,122,8,1237.07,0.619,121
2026-03-22,Referral,mobile,88,59,40,3,341.98,0.544,92
2026-03-23,Organic Search,mobile,618,365,368,18,2657.43,0.467,92
2026-03-23,Paid Search,mobile,463,259,295,13,1418.33,0.582,111
2026-03-23,Paid Social,mobile,517,356,319,15,1581.86,0.54,174
2026-03-23,Email,mobile,192,128,130,14,1963.11,0.452,241
2026-03-23,Direct,desktop,276,211,151,10,1571.48,0.607,125
2026-03-23,Referral,desktop,90,60,56,3,367.46,0.339,133
2026-03-24,Organic Search,desktop,650,471,391,23,3643.41,0.54,145
2026-03-24,Paid Search,desktop,513,366,260,22,3026.12,0.509,64
2026-03-24,Paid Social,mobile,679,473,298,11,1107.36,0.487,114
2026-03-24,Email,mobile,179,109,117,11,1876.89,0.603,200
2026-03-24,Direct,mobile,295,194,154,9,1682.12,0.373,74
2026-03-24,Referral,mobile,75,44,34,2,296.97,0.451,196
2026-03-25,Organic Search,desktop,503,344,334,10,1268.4,0.343,54
2026-03-25,Paid Search,mobile,519,395,256,15,1769.7,0.434,193
2026-03-25,Paid Social,tablet,593,330,322,13,1621.32,0.479,104
2026-03-25,Email,mobile,186,142,111,5,827.45,0.52,156
2026-03-25,Direct,mobile,298,193,175,12,1987.02,0.349,225
2026-03-25,Referral,mobile,93,62,41,0,0.0,0.525,147
2026-03-26,Organic Search,desktop,635,493,396,19,2572.08,0.318,104
2026-03-26,Paid Search,mobile,552,328,338,18,2039.94,0.316,182
2026-03-26,Paid Social,desktop,452,313,301,5,589.24,0.574,236
2026-03-26,Email,desktop,201,154,133,2,296.71,0.337,202
2026-03-26,Direct,desktop,285,176,174,14,2070.5,0.282,101
2026-03-26,Referral,mobile,95,58,61,6,810.69,0.608,193
2026-03-27,Organic Search,desktop,629,422,380,24,4034.5,0.424,161
2026-03-27,Paid Search,mobile,521,329,283,14,1820.74,0.489,139
2026-03-27,Paid Social,desktop,677,401,403,11,1145.06,0.502,75
2026-03-27,Email,desktop,221,139,141,14,2256.82,0.488,187
2026-03-27,Direct,tablet,260,180,155,12,2183.38,0.407,223
2026-03-27,Referral,mobile,97,64,51,5,609.14,0.464,193
2026-03-28,Organic Search,mobile,614,339,381,16,2436.91,0.29,82
2026-03-28,Paid Search,mobile,603,436,400,10,1377.87,0.387,123
2026-03-28,Paid Social,desktop,622,419,411,6,764.59,0.382,182
2026-03-28,Email,desktop,259,193,152,12,1902.14,0.375,132
2026-03-28,Direct,desktop,342,248,152,18,3494.57,0.339,243
2026-03-28,Referral,mobile,78,58,50,3,461.59,0.511,138
2026-03-29,Organic Search,mobile,647,486,286,22,3681.59,0.498,95
2026-03-29,Paid Search,desktop,693,401,385,25,3764.03,0.594,154
2026-03-29,Paid Social,mobile,746,562,389,16,2002.05,0.501,131
2026-03-29,Email,mobile,266,166,156,11,1683.07,0.391,244
2026-03-29,Direct,mobile,386,237,181,17,2518.64,0.327,130
2026-03-29,Referral,mobile,102,72,48,2,263.1,0.361,57
2026-03-30,Organic Search,desktop,589,327,352,17,2628.74,0.445,251
2026-03-30,Paid Search,mobile,526,334,356,20,2318.5,0.575,86
2026-03-30,Paid Social,tablet,587,360,365,8,1053.84,0.494,133
2026-03-30,Email,tablet,213,134,97,9,1353.34,0.573,53
2026-03-30,Direct,desktop,258,179,137,7,1204.41,0.593,191
2026-03-30,Referral,mobile,93,63,43,1,134.94,0.469,226
2026-03-31,Organic Search,desktop,660,469,353,15,2271.17,0.356,134
2026-03-31,Paid Search,mobile,555,365,314,19,2526.45,0.575,142
2026-03-31,Paid Social,mobile,550,311,346,17,2055.11,0.309,128
2026-03-31,Email,desktop,209,138,140,9,1388.24,0.324,114
2026-03-31,Direct,desktop,277,195,146,8,1500.38,0.402,120
2026-03-31,Referral,mobile,75,46,40,2,312.29,0.388,204
2026-04-01,Organic Search,desktop,585,351,375,14,1786.69,0.323,77
2026-04-01,Paid Search,desktop,549,369,314,19,2110.76,0.433,126
2026-04-01,Paid Social,mobile,609,429,367,14,1509.13,0.285,248
2026-04-01,Email,mobile,229,128,112,7,1196.0,0.287,167
2026-04-01,Direct,mobile,261,155,170,13,2580.29,0.49,251
2026-04-01,Referral,desktop,76,42,40,2,257.63,0.284,232
2026-04-02,Organic Search,mobile,619,359,345,18,2226.27,0.586,140
2026-04-02,Paid Search,mobile,639,371,282,19,2858.95,0.348,223
2026-04-02,Paid Social,desktop,597,398,340,11,1474.23,0.593,241
2026-04-02,Email,mobile,218,125,112,11,1934.34,0.576,153
2026-04-02,Direct,mobile,321,177,143,12,2263.3,0.574,70
2026-04-02,Referral,desktop,88,52,55,3,361.59,0.398,107
2026-04-03,Organic Search,mobile,572,386,256,17,2815.32,0.444,65
2026-04-03,Paid Search,tablet,562,383,358,15,1724.49,0.495,142
2026-04-03,Paid Social,desktop,507,279,241,13,1459.28,0.533,177
2026-04-03,Email,mobile,218,159,104,6,1049.93,0.311,229
2026-04-03,Direct,desktop,255,176,137,4,770.34,0.364,114
2026-04-03,Referral,mobile,90,53,53,1,150.65,0.331,79
2026-04-04,Organic Search,desktop,789,461,335,18,2982.77,0.286,115
2026-04-04,Paid Search,mobile,610,458,260,22,2529.06,0.478,87
2026-04-04,Paid Social,desktop,737,545,392,20,2430.2,0.493,225
2026-04-04,Email,mobile,194,131,88,4,619.91,0.527,127
2026-04-04,Direct,desktop,347,240,212,12,1879.3,0.504,122
2026-04-04,Referral,desktop,96,73,46,2,315.7,0.59,152
2026-04-05,Organic Search,mobile,868,613,385,22,3062.22,0.416,209
2026-04-05,Paid Search,desktop,612,356,302,10,1476.8,0.581,131
2026-04-05,Paid Social,mobile,707,481,315,17,1922.81,0.341,189
2026-04-05,Email,mobile,238,131,139,8,1397.44,0.314,156
2026-04-05,Direct,desktop,328,184,213,6,1077.79,0.491,173
2026-04-05,Referral,desktop,97,66,52,1,150.04,0.521,236
2026-04-06,Organic Search,tablet,556,348,343,13,2049.11,0.54,61
2026-04-06,Paid Search,desktop,575,399,383,15,1881.54,0.581,88
2026-04-06,Paid Social,desktop,569,432,299,17,2254.2,0.364,63
2026-04-06,Email,mobile,234,138,156,11,1711.38,0.502,173
2026-04-06,Direct,desktop,334,249,176,7,1279.11,0.316,166
2026-04-06,Referral,mobile,90,58,56,1,115.09,0.594,215
2026-04-07,Organic Search,mobile,620,409,335,11,1424.43,0.398,145
2026-04-07,Paid Search,mobile,501,323,223,10,1428.46,0.341,90
2026-04-07,Paid Social,desktop,548,304,302,12,1552.47,0.366,231
2026-04-07,Email,desktop,185,132,119,5,897.27,0.417,48
2026-04-07,Direct,desktop,283,174,169,8,1349.09,0.42,50
2026-04-07,Referral,desktop,98,66,61,4,456.86,0.504,243
2026-04-08,Organic Search,mobile,613,345,386,12,1945.91,0.518,201
2026-04-08,Paid Search,desktop,544,335,329,18,2649.04,0.366,214
2026-04-08,Paid Social,desktop,601,403,344,8,809.01,0.488,176
2026-04-08,Email,desktop,245,143,110,12,1691.42,0.561,180
2026-04-08,Direct,mobile,261,198,145,8,1189.88,0.501,178
2026-04-08,Referral,desktop,98,71,57,1,142.18,0.365,73
2026-04-09,Organic Search,mobile,644,494,289,10,1499.96,0.385,114
2026-04-09,Paid Search,mobile,491,291,220,14,2031.78,0.536,228
2026-04-09,Paid Social,mobile,551,322,343,9,998.48,0.558,65
2026-04-09,Email,mobile,227,172,152,10,1774.77,0.401,203
2026-04-09,Direct,mobile,313,192,212,8,1211.38,0.618,66
2026-04-09,Referral,desktop,94,57,56,3,358.75,0.286,246
2026-04-10,Organic Search,mobile,623,381,361,16,2169.33,0.608,115
2026-04-10,Paid Search,mobile,520,369,230,20,2774.11,0.463,132
2026-04-10,Paid Social,desktop,607,374,266,9,924.54,0.543,137
2026-04-10,Email,desktop,189,104,109,9,1366.05,0.289,170
2026-04-10,Direct,desktop,325,207,213,12,2320.45,0.537,124
2026-04-10,Referral,desktop,96,70,45,3,401.02,0.487,227
2026-04-11,Organic Search,mobile,802,443,426,25,3901.45,0.599,170
2026-04-11,Paid Search,mobile,600,442,306,20,2685.45,0.359,90
2026-04-11,Paid Social,desktop,675,372,310,10,1089.03,0.387,242
2026-04-11,Email,desktop,200,127,115,12,1667.65,0.385,227
2026-04-11,Direct,desktop,326,222,145,10,1635.01,0.54,220
2026-04-11,Referral,mobile,112,77,54,3,462.64,0.389,224
2026-04-12,Organic Search,mobile,654,375,405,9,1154.95,0.542,50
2026-04-12,Paid Search,desktop,725,409,313,26,2991.43,0.488,211
2026-04-12,Paid Social,mobile,740,560,481,24,2857.55,0.437,175
2026-04-12,Email,mobile,263,148,141,13,1781.83,0.466,141
2026-04-12,Direct,mobile,324,197,213,12,1940.69,0.479,199
2026-04-12,Referral,mobile,105,68,49,1,118.7,0.369,202
2026-04-13,Organic Search,desktop,603,362,324,24,3780.73,0.417,113
2026-04-13,Paid Search,desktop,522,313,349,18,2680.02,0.38,256
2026-04-13,Paid Social,mobile,516,333,227,11,1222.91,0.378,134
2026-04-13,Email,mobile,225,134,132,7,1157.63,0.375,75
2026-04-13,Direct,mobile,322,219,178,6,1130.28,0.479,154
2026-04-13,Referral,desktop,89,49,50,2,318.62,0.321,108
2026-04-14,Organic Search,desktop,666,444,362,22,2866.64,0.426,179
2026-04-14,Paid Search,mobile,507,337,272,27,3590.97,0.357,72
2026-04-14,Paid Social,mobile,536,389,292,10,1043.38,0.438,110
2026-04-14,Email,desktop,208,154,93,10,1837.87,0.522,65
2026-04-14,Direct,mobile,261,147,161,6,860.0,0.345,214
2026-04-14,Referral,mobile,108,66,61,3,476.52,0.295,77
2026-04-15,Organic Search,mobile,635,437,334,18,2983.78,0.321,251
2026-04-15,Paid Search,desktop,564,317,371,25,3785.11,0.336,91
2026-04-15,Paid Social,mobile,650,505,386,10,1294.17,0.356,75
2026-04-15,Email,desktop,205,115,108,8,1438.46,0.375,49
2026-04-15,Direct,desktop,266,147,178,7,1188.96,0.617,162
2026-04-15,Referral,mobile,95,68,57,3,467.54,0.545,75
2026-04-16,Organic Search,mobile,569,428,376,17,2878.72,0.559,85
2026-04-16,Paid Search,desktop,581,423,300,28,3134.74,0.344,136
2026-04-16,Paid Social,mobile,594,346,333,15,2122.59,0.409,65
2026-04-16,Email,mobile,195,150,122,4,643.24,0.453,46
2026-04-16,Direct,mobile,322,193,212,8,1611.78,0.31,64
2026-04-16,Referral,mobile,84,65,54,1,135.37,0.281,255
2026-04-17,Organic Search,desktop,643,493,327,17,2694.55,0.533,47
2026-04-17,Paid Search,mobile,531,331,288,27,3092.35,0.6,182
2026-04-17,Paid Social,mobile,577,321,249,13,1445.24,0.556,190
2026-04-17,Email,desktop,190,134,88,7,1059.66,0.297,208
2026-04-17,Direct,mobile,292,202,166,8,1292.14,0.423,255
2026-04-17,Referral,desktop,88,57,38,1,159.37,0.608,256
2026-04-18,Organic Search,tablet,689,426,407,13,2189.07,0.535,134
2026-04-18,Paid Search,mobile,513,354,276,20,2589.35,0.351,106
2026-04-18,Paid Social,desktop,738,479,370,14,1905.51,0.389,107
2026-04-18,Email,desktop,223,153,108,10,1407.39,0.597,223
2026-04-18,Direct,mobile,323,238,182,9,1305.32,0.428,68
2026-04-18,Referral,mobile,110,62,71,4,485.86,0.339,190
2026-04-19,Organic Search,mobile,652,361,322,19,2913.41,0.281,219
2026-04-19,Paid Search,mobile,660,480,356,19,2675.4,0.577,142
2026-04-19,Paid Social,mobile,662,367,402,18,1934.32,0.522,246
2026-04-19,Email,desktop,258,171,116,10,1842.51,0.51,209
2026-04-19,Direct,mobile,329,219,146,9,1304.36,0.394,179
2026-04-19,Referral,mobile,89,56,59,1,133.24,0.569,73
2026-04-20,Organic Search,mobile,646,381,382,19,2757.58,0.422,109
2026-04-20,Paid Search,mobile,560,378,360,17,2341.62,0.32,130
2026-04-20,Paid Social,tablet,646,470,358,17,1951.23,0.355,65
2026-04-20,Email,desktop,230,138,100,6,1091.46,0.554,86
2026-04-20,Direct,desktop,334,209,225,7,1124.51,0.513,185
2026-04-20,Referral,mobile,87,61,54,2,229.03,0.403,57
2026-04-21,Organic Search,desktop,672,447,333,18,2707.38,0.465,218
2026-04-21,Paid Search,mobile,493,356,312,15,2242.92,0.561,72
2026-04-21,Paid Social,mobile,645,452,357,14,1498.43,0.475,180
2026-04-21,Email,mobile,221,130,143,14,2299.94,0.286,71
2026-04-21,Direct,mobile,329,201,184,11,1870.34,0.427,234
2026-04-21,Referral,desktop,99,60,63,1,148.51,0.471,101
2026-04-22,Organic Search,tablet,715,440,314,19,2862.71,0.535,79
2026-04-22,Paid Search,mobile,515,285,263,18,2389.32,0.6,244
2026-04-22,Paid Social,desktop,547,372,266,11,1497.65,0.437,181
2026-04-22,Email,tablet,204,130,119,11,1980.86,0.569,45
2026-04-22,Direct,mobile,277,196,164,9,1407.47,0.403,171
2026-04-22,Referral,desktop,84,59,52,0,0.0,0.595,160
2026-04-23,Organic Search,desktop,661,438,354,12,1834.5,0.319,191
2026-04-23,Paid Search,tablet,545,350,280,22,2462.31,0.337,81
2026-04-23,Paid Social,mobile,627,476,401,16,1927.66,0.564,131
2026-04-23,Email,mobile,214,125,112,16,2493.66,0.515,72
2026-04-23,Direct,desktop,358,223,223,16,2925.92,0.425,65
2026-04-23,Referral,desktop,87,62,48,2,280.44,0.508,223
2026-04-24,Organic Search,mobile,635,487,324,17,2635.06,0.422,123
2026-04-24,Paid Search,desktop,567,381,282,14,1734.8,0.579,249
2026-04-24,Paid Social,desktop,587,347,271,8,913.41,0.346,177
2026-04-24,Email,mobile,189,107,102,6,1117.02,0.431,63
2026-04-24,Direct,mobile,289,200,123,18,3231.65,0.358,127
2026-04-24,Referral,mobile,103,74,60,0,0.0,0.288,129
2026-04-25,Organic Search,mobile,791,478,497,14,2339.68,0.318,126
2026-04-25,Paid Search,mobile,733,559,334,24,3130.8,0.353,187
2026-04-25,Paid Social,mobile,674,434,410,14,1655.06,0.44,211
2026-04-25,Email,mobile,289,183,177,18,2705.48,0.461,67
2026-04-25,Direct,tablet,344,204,221,10,1434.26,0.449,83
2026-04-25,Referral,mobile,109,63,60,1,145.92,0.332,174
2026-04-26,Organic Search,mobile,804,467,372,21,3186.0,0.575,126
2026-04-26,Paid Search,desktop,537,406,363,16,2409.99,0.535,219
2026-04-26,Paid Social,mobile,646,409,307,15,2032.06,0.499,99
2026-04-26,Email,mobile,264,180,140,12,1698.96,0.28,67
2026-04-26,Direct,desktop,289,165,189,8,1395.04,0.566,213
2026-04-26,Referral,mobile,101,76,43,1,118.02,0.405,166
2026-04-27,Organic Search,mobile,578,422,312,22,3432.73,0.596,62
2026-04-27,Paid Search,mobile,461,316,306,10,1469.96,0.449,186
2026-04-27,Paid Social,desktop,540,379,326,5,589.71,0.491,96
2026-04-27,Email,desktop,209,149,117,11,1576.67,0.38,226
2026-04-27,Direct,mobile,291,213,186,10,1429.01,0.363,81
2026-04-27,Referral,tablet,96,69,42,2,308.07,0.327,138
2026-04-28,Organic Search,mobile,603,335,303,9,1108.39,0.346,161
2026-04-28,Paid Search,desktop,554,340,353,17,2177.0,0.494,231
2026-04-28,Paid Social,tablet,600,456,376,14,1517.34,0.329,49
2026-04-28,Email,mobile,204,151,133,11,1761.41,0.528,136
2026-04-28,Direct,tablet,301,170,165,14,2301.73,0.382,85
2026-04-28,Referral,desktop,94,72,60,0,0.0,0.499,163
2026-04-29,Organic Search,mobile,592,456,334,9,1427.7,0.593,124
2026-04-29,Paid Search,mobile,577,411,307,21,2621.83,0.389,102
2026-04-29,Paid Social,desktop,727,532,436,16,2101.03,0.606,236
2026-04-29,Email,desktop,223,138,94,6,1030.12,0.469,50
2026-04-29,Direct,desktop,305,184,193,6,941.7,0.442,101
2026-04-29,Referral,desktop,74,44,35,3,343.29,0.543,255
2026-04-30,Organic Search,desktop,628,482,371,8,1229.06,0.392,252
2026-04-30,Paid Search,mobile,636,364,431,14,1897.21,0.489,240
2026-04-30,Paid Social,mobile,541,369,350,10,1338.51,0.437,69
2026-04-30,Email,mobile,204,114,137,12,2117.73,0.539,182
2026-04-30,Direct,desktop,318,189,195,8,1329.88,0.282,52
2026-04-30,Referral,mobile,93,63,57,1,160.77,0.557,235
2026-05-01,Organic Search,mobile,540,377,269,15,2050.53,0.362,58
2026-05-01,Paid Search,mobile,552,429,322,14,2003.71,0.353,168
2026-05-01,Paid Social,desktop,597,370,299,15,1895.52,0.62,129
2026-05-01,Email,mobile,214,132,106,9,1298.5,0.422,124
2026-05-01,Direct,mobile,340,220,164,10,1465.0,0.32,86
2026-05-01,Referral,mobile,92,54,46,2,242.6,0.406,194
2026-05-02,Organic Search,desktop,743,460,496,15,2341.55,0.473,174
2026-05-02,Paid Search,tablet,574,430,309,13,1682.83,0.523,158
2026-05-02,Paid Social,mobile,843,548,400,20,2513.85,0.347,241
2026-05-02,Email,desktop,259,198,172,10,1761.76,0.485,200
2026-05-02,Direct,mobile,349,265,150,10,1983.0,0.323,211
2026-05-02,Referral,desktop,102,65,66,4,457.54,0.546,216
2026-05-03,Organic Search,desktop,682,497,337,11,1869.05,0.571,201
2026-05-03,Paid Search,desktop,548,426,253,15,1694.99,0.616,255
2026-05-03,Paid Social,desktop,755,561,319,8,835.49,0.338,241
2026-05-03,Email,mobile,251,160,121,11,1793.46,0.616,165
2026-05-03,Direct,mobile,344,260,217,12,2074.25,0.418,232
2026-05-03,Referral,tablet,110,67,62,4,598.46,0.349,74
2026-05-04,Organic Search,mobile,811,472,467,18,2280.57,0.519,236
2026-05-04,Paid Search,mobile,484,330,271,13,1609.48,0.588,229
2026-05-04,Paid Social,tablet,554,388,357,18,2352.39,0.474,247
2026-05-04,Email,tablet,199,145,131,8,1063.51,0.373,133
2026-05-04,Direct,mobile,280,191,158,6,951.08,0.497,158
2026-05-04,Referral,mobile,100,58,54,1,119.25,0.543,198
2026-05-05,Organic Search,desktop,628,469,407,14,2253.65,0.466,210
2026-05-05,Paid Search,desktop,515,344,320,6,842.22,0.568,182
2026-05-05,Paid Social,desktop,537,325,319,15,1513.61,0.436,93
2026-05-05,Email,tablet,216,133,127,13,2067.41,0.312,157
2026-05-05,Direct,tablet,296,184,187,6,939.09,0.53,108
2026-05-05,Referral,mobile,95,63,61,1,131.18,0.329,233
2026-05-06,Organic Search,desktop,736,524,318,11,1834.81,0.408,71
2026-05-06,Paid Search,tablet,527,405,250,17,2262.33,0.602,92
2026-05-06,Paid Social,desktop,646,461,332,16,2167.08,0.449,63
2026-05-06,Email,mobile,187,112,84,7,1142.09,0.487,180
2026-05-06,Direct,mobile,309,233,171,11,1745.8,0.511,213
2026-05-06,Referral,desktop,98,62,42,1,140.41,0.393,244
2026-05-07,Organic Search,mobile,599,413,263,10,1314.87,0.61,158
2026-05-07,Paid Search,tablet,594,417,279,19,2368.72,0.421,194
2026-05-07,Paid Social,tablet,639,356,298,14,1631.32,0.318,224
2026-05-07,Email,desktop,204,150,122,14,1981.24,0.516,166
2026-05-07,Direct,desktop,293,161,152,9,1548.8,0.508,146
2026-05-07,Referral,mobile,87,60,56,4,572.76,0.519,223
2026-05-08,Organic Search,desktop,551,362,239,8,1350.01,0.539,159
2026-05-08,Paid Search,mobile,515,350,234,21,3210.23,0.511,63
2026-05-08,Paid Social,mobile,674,469,323,22,3021.27,0.414,244
2026-05-08,Email,desktop,230,143,102,9,1207.07,0.616,168
2026-05-08,Direct,tablet,293,228,133,7,1130.9,0.548,144
2026-05-08,Referral,tablet,90,62,50,3,452.5,0.506,101
2026-05-09,Organic Search,tablet,529,322,325,11,1418.94,0.554,197
2026-05-09,Paid Search,mobile,637,470,361,17,1932.37,0.556,186
2026-05-09,Paid Social,desktop,828,560,456,19,2609.45,0.585,155
2026-05-09,Email,mobile,253,174,128,11,1624.85,0.449,102
2026-05-09,Direct,desktop,331,229,140,5,754.16,0.468,158
2026-05-09,Referral,mobile,93,51,48,2,274.69,0.285,246
2026-05-10,Organic Search,mobile,830,524,428,19,2837.53,0.515,175
2026-05-10,Paid Search,desktop,671,511,433,23,2689.25,0.601,211
2026-05-10,Paid Social,desktop,703,492,455,15,1702.79,0.505,84
2026-05-10,Email,desktop,244,153,107,8,1391.68,0.506,172
2026-05-10,Direct,desktop,362,278,212,12,2089.44,0.344,146
2026-05-10,Referral,mobile,103,73,54,3,451.99,0.546,203
2026-05-11,Organic Search,mobile,714,405,429,9,1492.69,0.449,172
2026-05-11,Paid Search,desktop,650,450,371,20,2419.97,0.345,103
2026-05-11,Paid Social,mobile,687,452,458,13,1349.35,0.583,121
2026-05-11,Email,mobile,235,162,103,14,2174.84,0.468,216
2026-05-11,Direct,mobile,309,198,170,7,1157.84,0.468,60
2026-05-11,Referral,tablet,102,69,43,1,143.13,0.613,138
2026-05-12,Organic Search,desktop,650,427,425,21,3492.74,0.316,109
2026-05-12,Paid Search,mobile,587,423,279,12,1397.15,0.317,111
2026-05-12,Paid Social,desktop,567,409,331,11,1503.57,0.43,116
2026-05-12,Email,tablet,218,157,98,12,1708.88,0.496,161
2026-05-12,Direct,mobile,281,213,162,9,1565.48,0.396,152
2026-05-12,Referral,desktop,89,63,48,3,351.25,0.469,144
2026-05-13,Organic Search,mobile,725,460,412,24,3313.41,0.375,242
2026-05-13,Paid Search,tablet,490,277,322,18,2502.27,0.404,95
2026-05-13,Paid Social,mobile,690,529,322,13,1595.6,0.612,156
2026-05-13,Email,mobile,199,111,107,6,1045.39,0.335,160
2026-05-13,Direct,mobile,292,163,135,8,1368.04,0.295,84
2026-05-13,Referral,desktop,97,54,61,1,147.97,0.542,221
2026-05-14,Organic Search,desktop,630,469,407,20,2809.71,0.511,257
2026-05-14,Paid Search,desktop,550,305,248,18,2707.14,0.351,144
2026-05-14,Paid Social,mobile,549,394,231,6,739.75,0.591,74
2026-05-14,Email,desktop,238,178,147,10,1656.83,0.463,123
2026-05-14,Direct,mobile,331,239,194,14,2716.19,0.563,54
2026-05-14,Referral,desktop,83,46,40,3,371.22,0.312,163
