date,channel_group,device_category,sessions,new_users,engaged_sessions,conversions,revenue_usd,bounce_rate,avg_session_duration_sec
2026-03-10,Organic Search,tablet,656,472,304,13,927.37,0.312,119
2026-03-10,Paid Search,desktop,395,251,169,9,673.85,0.536,136
2026-03-10,Paid Social,desktop,277,153,147,3,192.32,0.513,58
2026-03-10,Email,mobile,153,107,81,10,936.96,0.617,207
2026-03-10,Direct,mobile,237,170,148,7,683.76,0.455,227
2026-03-10,Referral,mobile,113,82,75,3,230.79,0.598,239
2026-03-11,Organic Search,desktop,762,448,513,17,1496.43,0.43,90
2026-03-11,Paid Search,desktop,358,238,158,11,916.14,0.385,88
2026-03-11,Paid Social,desktop,287,187,176,4,229.75,0.375,244
2026-03-11,Email,mobile,129,80,57,2,189.25,0.454,117
2026-03-11,Direct,desktop,215,164,144,9,923.3,0.447,196
2026-03-11,Referral,tablet,100,77,44,4,256.45,0.458,244
2026-03-12,Organic Search,mobile,669,421,402,11,736.29,0.332,165
2026-03-12,Paid Search,desktop,337,245,177,4,265.63,0.386,83
2026-03-12,Paid Social,desktop,302,212,176,7,447.8,0.327,166
2026-03-12,Email,mobile,165,105,87,7,672.87,0.541,179
2026-03-12,Direct,mobile,203,145,114,4,428.6,0.492,147
2026-03-12,Referral,mobile,97,63,48,2,119.23,0.55,105
2026-03-13,Organic Search,desktop,654,457,378,16,1380.68,0.52,95
2026-03-13,Paid Search,mobile,368,225,189,13,867.64,0.553,139
2026-03-13,Paid Social,desktop,277,182,118,4,288.47,0.39,166
2026-03-13,Email,desktop,129,84,66,2,149.85,0.62,133
2026-03-13,Direct,desktop,245,135,129,11,1100.61,0.438,254
2026-03-13,Referral,tablet,85,63,56,0,0.0,0.455,157
2026-03-14,Organic Search,mobile,583,362,305,8,561.71,0.555,196
2026-03-14,Paid Search,desktop,435,320,282,18,1333.53,0.441,231
2026-03-14,Paid Social,desktop,324,200,179,6,366.25,0.354,231
2026-03-14,Email,mobile,175,104,98,10,754.82,0.589,159
2026-03-14,Direct,desktop,240,133,131,5,490.12,0.449,65
2026-03-14,Referral,desktop,120,71,69,4,254.86,0.311,233
2026-03-15,Organic Search,desktop,786,605,523,12,989.98,0.616,248
2026-03-15,Paid Search,desktop,404,251,183,12,838.69,0.311,152
2026-03-15,Paid Social,desktop,296,172,197,4,224.22,0.306,88
2026-03-15,Email,desktop,178,118,104,6,530.93,0.36,124
2026-03-15,Direct,desktop,254,166,172,14,1271.55,0.307,114
2026-03-15,Referral,desktop,111,63,59,1,75.94,0.401,228
2026-03-16,Organic Search,tablet,628,371,344,8,664.11,0.37,82
2026-03-16,Paid Search,desktop,330,224,185,10,634.11,0.525,92
2026-03-16,Paid Social,mobile,258,195,161,5,330.02,0.443,239
2026-03-16,Email,mobile,174,121,97,6,483.67,0.568,126
2026-03-16,Direct,desktop,171,123,77,5,428.12,0.362,101
2026-03-16,Referral,tablet,80,61,47,1,78.65,0.569,108
2026-03-17,Organic Search,desktop,638,468,428,11,905.32,0.32,214
2026-03-17,Paid Search,desktop,390,296,182,14,1004.86,0.339,51
2026-03-17,Paid Social,mobile,274,186,126,3,173.11,0.528,111
2026-03-17,Email,desktop,138,93,80,3,223.1,0.54,224
2026-03-17,Direct,mobile,212,132,121,7,743.26,0.38,186
2026-03-17,Referral,mobile,108,81,48,3,242.27,0.456,114
2026-03-18,Organic Search,tablet,630,418,390,13,1168.95,0.388,148
2026-03-18,Paid Search,mobile,356,268,185,10,742.73,0.443,216
2026-03-18,Paid Social,mobile,338,234,179,5,261.42,0.451,229
2026-03-18,Email,mobile,150,95,83,4,341.39,0.367,51
2026-03-18,Direct,mobile,217,140,105,6,554.68,0.477,46
2026-03-18,Referral,desktop,107,69,50,1,79.42,0.415,182
2026-03-19,Organic Search,mobile,631,405,353,20,1711.93,0.619,108
2026-03-19,Paid Search,mobile,319,220,215,16,1271.82,0.323,195
2026-03-19,Paid Social,mobile,269,197,120,1,62.38,0.307,200
2026-03-19,Email,mobile,162,99,89,9,688.91,0.315,89
2026-03-19,Direct,mobile,160,110,98,3,237.94,0.433,88
2026-03-19,Referral,mobile,91,59,40,1,75.05,0.304,254
2026-03-20,Organic Search,mobile,683,377,346,10,901.26,0.485,82
2026-03-20,Paid Search,mobile,331,256,141,15,943.39,0.338,127
2026-03-20,Paid Social,mobile,274,191,170,5,313.56,0.524,101
2026-03-20,Email,desktop,145,86,91,3,230.67,0.46,226
2026-03-20,Direct,mobile,212,139,141,10,1056.23,0.376,220
2026-03-20,Referral,mobile,95,61,60,3,248.27,0.443,218
2026-03-21,Organic Search,mobile,698,390,366,14,1195.74,0.282,121
2026-03-21,Paid Search,desktop,380,287,175,12,1035.07,0.486,63
2026-03-21,Paid Social,mobile,291,199,183,4,257.73,0.461,192
2026-03-21,Email,mobile,180,140,91,4,350.69,0.397,247
2026-03-21,Direct,mobile,240,176,116,1,97.09,0.598,214
2026-03-21,Referral,mobile,106,78,59,0,0.0,0.467,57
2026-03-22,Organic Search,desktop,683,520,304,11,871.66,0.566,60
2026-03-22,Paid Search,tablet,387,258,244,8,604.22,0.36,201
2026-03-22,Paid Social,mobile,324,243,179,4,213.24,0.503,56
2026-03-22,Email,tablet,143,109,71,7,549.76,0.464,186
2026-03-22,Direct,desktop,222,146,127,5,431.98,0.32,155
2026-03-22,Referral,desktop,99,58,60,3,177.85,0.457,113
2026-03-23,Organic Search,mobile,707,525,465,10,859.6,0.478,88
2026-03-23,Paid Search,mobile,340,238,174,8,642.11,0.333,212
2026-03-23,Paid Social,desktop,316,175,155,5,357.38,0.408,233
2026-03-23,Email,desktop,176,98,107,5,470.96,0.462,48
2026-03-23,Direct,desktop,200,124,93,4,384.85,0.409,85
2026-03-23,Referral,mobile,87,48,43,3,202.9,0.476,166
2026-03-24,Organic Search,mobile,680,420,338,11,992.94,0.59,68
2026-03-24,Paid Search,mobile,323,214,182,12,1028.84,0.502,186
2026-03-24,Paid Social,tablet,245,143,140,5,304.18,0.421,115
2026-03-24,Email,mobile,152,88,70,13,1018.2,0.588,104
2026-03-24,Direct,mobile,213,141,125,4,414.95,0.61,143
2026-03-24,Referral,mobile,90,54,58,2,122.71,0.378,159
2026-03-25,Organic Search,mobile,653,508,292,11,873.12,0.448,229
2026-03-25,Paid Search,mobile,326,213,189,7,498.51,0.42,85
2026-03-25,Paid Social,desktop,303,207,167,3,162.87,0.382,137
2026-03-25,Email,mobile,144,87,63,7,674.85,0.529,164
2026-03-25,Direct,desktop,186,112,104,4,392.72,0.444,153
2026-03-25,Referral,desktop,98,73,44,0,0.0,0.616,151
2026-03-26,Organic Search,mobile,633,490,307,12,818.69,0.512,45
2026-03-26,Paid Search,desktop,322,232,199,6,473.6,0.617,97
2026-03-26,Paid Social,mobile,256,150,151,1,63.67,0.476,110
2026-03-26,Email,mobile,141,89,90,7,516.07,0.446,61
2026-03-26,Direct,mobile,202,150,136,8,747.67,0.59,183
2026-03-26,Referral,desktop,88,58,53,0,0.0,0.428,84
2026-03-27,Organic Search,desktop,628,435,414,16,1366.53,0.389,229
2026-03-27,Paid Search,desktop,343,265,221,12,875.63,0.39,106
2026-03-27,Paid Social,mobile,299,195,165,8,523.87,0.586,68
2026-03-27,Email,mobile,155,97,72,4,338.19,0.391,103
2026-03-27,Direct,desktop,184,115,110,3,251.22,0.28,146
2026-03-27,Referral,desktop,95,73,62,1,69.85,0.567,217
2026-03-28,Organic Search,mobile,527,395,342,10,705.5,0.513,242
2026-03-28,Paid Search,desktop,420,286,221,14,1165.46,0.373,78
2026-03-28,Paid Social,tablet,316,194,186,2,109.35,0.306,233
2026-03-28,Email,mobile,172,124,105,7,558.56,0.434,229
2026-03-28,Direct,mobile,206,124,125,6,591.87,0.416,147
2026-03-28,Referral,mobile,110,85,58,1,61.88,0.381,63
2026-03-29,Organic Search,desktop,673,423,421,14,1272.63,0.473,86
2026-03-29,Paid Search,desktop,388,258,177,13,883.18,0.488,60
2026-03-29,Paid Social,mobile,293,178,169,3,214.23,0.397,95
2026-03-29,Email,desktop,204,144,88,8,620.46,0.357,212
2026-03-29,Direct,desktop,239,133,127,10,808.79,0.347,158
2026-03-29,Referral,mobile,75,57,42,5,301.12,0.597,152
2026-03-30,Organic Search,mobile,552,368,294,12,982.22,0.353,197
2026-03-30,Paid Search,mobile,318,175,170,5,360.26,0.308,104
2026-03-30,Paid Social,desktop,247,192,162,8,563.06,0.388,206
2026-03-30,Email,mobile,136,90,57,9,726.17,0.342,85
2026-03-30,Direct,desktop,220,159,117,2,184.17,0.557,201
2026-03-30,Referral,desktop,86,55,49,2,141.82,0.6,137
2026-03-31,Organic Search,desktop,650,432,364,16,1180.77,0.506,196
2026-03-31,Paid Search,mobile,303,179,159,16,1218.54,0.382,191
2026-03-31,Paid Social,desktop,282,208,123,2,110.36,0.579,136
2026-03-31,Email,mobile,155,99,77,6,452.5,0.544,88
2026-03-31,Direct,mobile,185,107,81,6,584.54,0.288,104
2026-03-31,Referral,mobile,90,55,55,0,0.0,0.361,140
2026-04-01,Organic Search,desktop,615,372,369,13,1058.66,0.355,191
2026-04-01,Paid Search,mobile,390,227,224,12,994.42,0.567,68
2026-04-01,Paid Social,desktop,265,206,126,4,230.35,0.515,148
2026-04-01,Email,mobile,139,104,87,4,306.75,0.579,197
2026-04-01,Direct,desktop,190,109,113,2,184.36,0.412,247
2026-04-01,Referral,mobile,93,67,55,2,136.12,0.335,104
2026-04-02,Organic Search,mobile,635,399,302,15,1111.9,0.538,180
2026-04-02,Paid Search,desktop,308,214,141,12,925.42,0.344,229
2026-04-02,Paid Social,desktop,244,189,136,5,342.84,0.503,193
2026-04-02,Email,mobile,123,74,83,3,289.93,0.363,122
2026-04-02,Direct,desktop,196,114,107,3,232.93,0.406,113
2026-04-02,Referral,desktop,83,57,36,3,218.13,0.42,144
2026-04-03,Organic Search,mobile,545,414,357,9,636.17,0.384,116
2026-04-03,Paid Search,desktop,282,214,125,11,868.28,0.401,173
2026-04-03,Paid Social,desktop,248,163,126,2,132.01,0.541,80
2026-04-03,Email,mobile,144,104,84,6,469.84,0.461,88
2026-04-03,Direct,mobile,174,107,95,5,456.41,0.593,225
2026-04-03,Referral,mobile,89,61,51,1,72.95,0.289,46
2026-04-04,Organic Search,desktop,691,463,400,18,1286.81,0.581,209
2026-04-04,Paid Search,tablet,340,211,177,22,1473.72,0.562,79
2026-04-04,Paid Social,mobile,325,210,183,6,346.29,0.467,163
2026-04-04,Email,desktop,168,98,77,4,394.02,0.454,179
2026-04-04,Direct,mobile,221,147,109,5,467.29,0.615,93
2026-04-04,Referral,desktop,102,64,61,2,137.43,0.298,245
2026-04-05,Organic Search,tablet,663,428,440,12,1044.2,0.397,123
2026-04-05,Paid Search,mobile,334,236,196,16,1206.3,0.38,49
2026-04-05,Paid Social,mobile,347,226,160,5,348.57,0.338,176
2026-04-05,Email,desktop,149,85,98,8,583.85,0.452,178
2026-04-05,Direct,desktop,207,140,116,5,420.8,0.592,254
2026-04-05,Referral,mobile,108,64,58,2,119.98,0.294,93
2026-04-06,Organic Search,mobile,505,343,253,10,890.94,0.585,148
2026-04-06,Paid Search,mobile,296,207,131,8,502.25,0.281,114
2026-04-06,Paid Social,desktop,273,169,185,2,121.43,0.501,202
2026-04-06,Email,desktop,152,87,76,7,672.1,0.296,82
2026-04-06,Direct,desktop,172,94,94,6,537.66,0.281,189
2026-04-06,Referral,mobile,79,43,44,2,146.69,0.512,71
2026-04-07,Organic Search,desktop,559,432,299,13,1054.57,0.367,82
2026-04-07,Paid Search,desktop,272,160,115,12,756.46,0.305,142
2026-04-07,Paid Social,desktop,303,230,159,4,210.63,0.38,71
2026-04-07,Email,desktop,123,70,54,5,377.23,0.282,86
2026-04-07,Direct,mobile,177,134,93,6,583.9,0.343,68
2026-04-07,Referral,desktop,93,54,46,1,69.78,0.502,154
2026-04-08,Organic Search,mobile,632,467,344,9,794.25,0.536,233
2026-04-08,Paid Search,desktop,283,183,133,11,716.13,0.581,124
2026-04-08,Paid Social,desktop,280,210,184,8,564.29,0.561,229
2026-04-08,Email,desktop,134,91,81,6,597.32,0.383,257
2026-04-08,Direct,mobile,158,90,98,3,290.19,0.393,141
2026-04-08,Referral,mobile,92,66,52,1,64.98,0.311,164
2026-04-09,Organic Search,mobile,520,326,220,23,1709.85,0.343,105
2026-04-09,Paid Search,desktop,295,205,150,5,421.66,0.418,115
2026-04-09,Paid Social,desktop,256,191,110,2,129.42,0.593,139
2026-04-09,Email,mobile,130,93,62,4,376.81,0.516,188
2026-04-09,Direct,mobile,189,118,81,6,521.07,0.304,200
2026-04-09,Referral,mobile,88,52,57,2,148.74,0.587,244
2026-04-10,Organic Search,tablet,522,330,330,7,491.27,0.586,235
2026-04-10,Paid Search,mobile,275,200,174,6,517.95,0.29,173
2026-04-10,Paid Social,desktop,234,142,142,5,282.64,0.517,213
2026-04-10,Email,tablet,114,83,50,4,394.99,0.471,128
2026-04-10,Direct,desktop,147,95,77,3,297.77,0.294,191
2026-04-10,Referral,desktop,86,50,48,1,62.6,0.357,220
2026-04-11,Organic Search,desktop,648,405,303,14,940.15,0.606,76
2026-04-11,Paid Search,tablet,338,223,210,15,1162.18,0.603,220
2026-04-11,Paid Social,desktop,322,203,172,5,337.36,0.311,223
2026-04-11,Email,mobile,158,92,71,9,838.08,0.607,103
2026-04-11,Direct,mobile,177,119,94,4,404.63,0.339,245
2026-04-11,Referral,desktop,100,69,46,2,122.65,0.316,204
2026-04-12,Organic Search,desktop,685,502,312,10,835.69,0.301,248
2026-04-12,Paid Search,desktop,348,201,165,12,1036.46,0.289,45
2026-04-12,Paid Social,mobile,239,180,157,2,121.3,0.534,112
2026-04-12,Email,desktop,177,110,113,12,964.85,0.288,99
2026-04-12,Direct,mobile,205,118,119,5,413.58,0.416,213
2026-04-12,Referral,desktop,91,61,49,0,0.0,0.34,86
2026-04-13,Organic Search,desktop,614,400,297,14,1035.87,0.591,110
2026-04-13,Paid Search,desktop,303,223,154,11,769.32,0.565,206
2026-04-13,Paid Social,desktop,278,176,116,5,323.13,0.484,163
2026-04-13,Email,mobile,146,101,86,4,293.17,0.399,82
2026-04-13,Direct,desktop,176,109,89,3,320.86,0.404,66
2026-04-13,Referral,mobile,75,45,44,0,0.0,0.33,49
2026-04-14,Organic Search,desktop,469,293,212,13,1163.81,0.536,195
2026-04-14,Paid Search,mobile,281,200,170,11,754.87,0.446,176
2026-04-14,Paid Social,mobile,271,185,114,5,356.95,0.421,168
2026-04-14,Email,mobile,133,75,86,6,526.58,0.3,173
2026-04-14,Direct,mobile,185,103,111,6,583.94,0.357,139
2026-04-14,Referral,mobile,97,54,51,2,146.98,0.284,175
2026-04-15,Organic Search,mobile,546,307,272,8,622.29,0.304,69
2026-04-15,Paid Search,mobile,286,204,123,9,731.55,0.547,125
2026-04-15,Paid Social,desktop,279,190,123,2,141.42,0.431,172
2026-04-15,Email,mobile,136,81,89,3,280.06,0.422,48
2026-04-15,Direct,mobile,173,103,103,7,687.97,0.563,177
2026-04-15,Referral,mobile,86,58,47,1,72.61,0.537,124
2026-04-16,Organic Search,mobile,572,337,327,5,341.03,0.346,210
2026-04-16,Paid Search,mobile,289,165,161,13,890.96,0.322,238
2026-04-16,Paid Social,mobile,232,171,103,4,253.2,0.421,239
2026-04-16,Email,mobile,134,92,83,11,1007.27,0.315,87
2026-04-16,Direct,mobile,196,112,87,3,238.6,0.582,217
2026-04-16,Referral,desktop,83,51,54,1,80.06,0.511,237
2026-04-17,Organic Search,mobile,600,414,356,13,1117.28,0.498,214
2026-04-17,Paid Search,mobile,293,165,137,18,1540.42,0.293,127
2026-04-17,Paid Social,mobile,249,141,144,3,170.9,0.298,62
2026-04-17,Email,desktop,76,49,39,2,186.68,0.552,233
2026-04-17,Direct,tablet,179,107,76,5,502.04,0.31,259
2026-04-17,Referral,mobile,67,50,32,3,234.97,0.556,144
2026-04-18,Organic Search,desktop,566,328,254,14,1126.71,0.588,186
2026-04-18,Paid Search,desktop,330,227,203,11,874.7,0.52,223
2026-04-18,Paid Social,desktop,286,191,125,6,378.18,0.55,109
2026-04-18,Email,mobile,170,109,102,9,688.64,0.405,79
2026-04-18,Direct,desktop,229,153,143,5,439.76,0.502,163
2026-04-18,Referral,mobile,77,51,41,1,66.69,0.372,166
2026-04-19,Organic Search,desktop,600,459,286,14,1308.44,0.574,50
2026-04-19,Paid Search,mobile,306,226,174,11,743.18,0.485,51
2026-04-19,Paid Social,desktop,241,169,122,5,272.95,0.346,181
2026-04-19,Email,desktop,120,70,55,5,382.93,0.522,105
2026-04-19,Direct,desktop,205,149,137,2,171.3,0.334,226
2026-04-19,Referral,mobile,102,69,56,0,0.0,0.32,225
2026-04-20,Organic Search,mobile,483,358,206,11,868.9,0.58,181
2026-04-20,Paid Search,mobile,291,168,194,9,612.62,0.37,172
2026-04-20,Paid Social,desktop,241,180,119,0,0.0,0.383,165
2026-04-20,Email,desktop,140,103,90,11,865.53,0.385,98
2026-04-20,Direct,mobile,172,104,89,7,695.9,0.482,76
2026-04-20,Referral,mobile,73,44,31,1,74.4,0.398,142
2026-04-21,Organic Search,desktop,488,316,286,6,507.23,0.385,48
2026-04-21,Paid Search,desktop,228,141,136,9,615.77,0.491,216
2026-04-21,Paid Social,mobile,228,153,154,3,203.95,0.397,79
2026-04-21,Email,tablet,124,83,78,6,493.0,0.295,126
2026-04-21,Direct,mobile,184,105,110,9,860.1,0.408,169
2026-04-21,Referral,mobile,88,64,47,2,124.86,0.301,152
2026-04-22,Organic Search,desktop,563,411,361,15,998.65,0.493,70
2026-04-22,Paid Search,mobile,261,192,160,17,1423.08,0.325,233
2026-04-22,Paid Social,desktop,280,163,126,3,179.16,0.435,71
2026-04-22,Email,mobile,136,102,89,3,251.76,0.434,46
2026-04-22,Direct,desktop,165,105,73,4,364.42,0.465,227
2026-04-22,Referral,desktop,80,44,36,3,240.2,0.496,131
2026-04-23,Organic Search,desktop,489,306,315,8,593.47,0.326,242
2026-04-23,Paid Search,desktop,276,163,174,10,702.15,0.303,229
2026-04-23,Paid Social,mobile,251,171,110,5,311.73,0.362,119
2026-04-23,Email,mobile,113,65,65,9,741.71,0.302,160
2026-04-23,Direct,desktop,168,113,79,7,637.24,0.609,255
2026-04-23,Referral,desktop,92,63,40,1,81.64,0.42,208
2026-04-24,Organic Search,desktop,494,369,207,8,680.42,0.396,59
2026-04-24,Paid Search,desktop,265,178,119,9,715.26,0.37,115
2026-04-24,Paid Social,mobile,265,157,123,2,110.39,0.313,182
2026-04-24,Email,desktop,124,90,62,7,665.41,0.525,122
2026-04-24,Direct,desktop,172,98,92,0,0.0,0.514,165
2026-04-24,Referral,mobile,86,64,50,1,67.0,0.518,255
2026-04-25,Organic Search,desktop,572,370,303,16,1217.69,0.406,137
2026-04-25,Paid Search,mobile,292,215,172,11,872.63,0.369,178
2026-04-25,Paid Social,mobile,301,174,141,1,60.72,0.548,76
2026-04-25,Email,desktop,164,109,90,5,378.63,0.51,130
2026-04-25,Direct,mobile,180,134,77,5,482.09,0.364,78
2026-04-25,Referral,desktop,95,56,50,1,72.3,0.33,154
2026-04-26,Organic Search,desktop,669,415,359,19,1513.83,0.558,93
2026-04-26,Paid Search,mobile,270,174,160,10,773.3,0.34,52
2026-04-26,Paid Social,mobile,292,166,193,6,359.6,0.563,89
2026-04-26,Email,desktop,161,122,106,4,342.31,0.363,235
2026-04-26,Direct,mobile,191,135,102,3,308.59,0.293,51
2026-04-26,Referral,desktop,97,66,41,2,127.45,0.503,206
2026-04-27,Organic Search,desktop,478,292,249,12,979.29,0.452,253
2026-04-27,Paid Search,mobile,263,188,173,18,1161.33,0.551,217
2026-04-27,Paid Social,mobile,229,176,108,4,221.22,0.526,64
2026-04-27,Email,mobile,139,87,84,7,695.73,0.332,193
2026-04-27,Direct,mobile,156,111,85,3,268.22,0.574,68
2026-04-27,Referral,mobile,75,55,42,1,69.2,0.606,154
2026-04-28,Organic Search,mobile,437,278,232,6,514.72,0.577,239
2026-04-28,Paid Search,mobile,306,188,179,14,1031.38,0.514,211
2026-04-28,Paid Social,desktop,240,155,117,3,215.93,0.453,146
2026-04-28,Email,mobile,121,81,54,5,420.59,0.35,163
2026-04-28,Direct,desktop,161,90,108,3,251.59,0.381,233
2026-04-28,Referral,desktop,83,59,53,2,125.67,0.578,104
2026-04-29,Organic Search,mobile,521,310,237,10,699.4,0.484,208
2026-04-29,Paid Search,mobile,260,176,164,6,367.56,0.458,86
2026-04-29,Paid Social,mobile,271,162,159,0,0.0,0.428,248
2026-04-29,Email,mobile,121,79,57,7,570.03,0.459,188
2026-04-29,Direct,desktop,152,84,68,4,326.79,0.42,139
2026-04-29,Referral,mobile,80,55,41,1,79.28,0.476,151
2026-04-30,Organic Search,desktop,591,435,282,13,1028.22,0.512,208
2026-04-30,Paid Search,mobile,250,165,122,11,804.05,0.526,154
2026-04-30,Paid Social,tablet,231,166,139,4,280.44,0.365,203
2026-04-30,Email,mobile,100,64,57,5,373.91,0.295,214
2026-04-30,Direct,desktop,187,117,115,8,806.06,0.611,236
2026-04-30,Referral,desktop,73,40,49,2,158.31,0.335,227
2026-05-01,Organic Search,mobile,466,306,241,14,1053.18,0.477,233
2026-05-01,Paid Search,mobile,242,185,104,9,729.15,0.33,83
2026-05-01,Paid Social,desktop,251,165,153,3,175.02,0.609,141
2026-05-01,Email,tablet,109,68,74,1,86.48,0.308,103
2026-05-01,Direct,mobile,146,82,78,2,192.1,0.452,204
2026-05-01,Referral,desktop,64,48,35,2,119.02,0.47,200
2026-05-02,Organic Search,mobile,648,392,413,8,613.61,0.57,76
2026-05-02,Paid Search,mobile,352,230,180,16,1155.87,0.515,168
2026-05-02,Paid Social,mobile,244,184,146,5,323.98,0.427,179
2026-05-02,Email,desktop,136,105,91,7,654.01,0.341,147
2026-05-02,Direct,tablet,183,141,117,4,397.69,0.428,217
2026-05-02,Referral,desktop,74,44,36,1,59.07,0.319,103
2026-05-03,Organic Search,mobile,587,337,378,7,466.03,0.523,100
2026-05-03,Paid Search,desktop,345,267,156,15,1010.57,0.371,218
2026-05-03,Paid Social,mobile,278,180,117,6,385.78,0.349,195
2026-05-03,Email,desktop,144,108,82,5,374.94,0.519,215
2026-05-03,Direct,mobile,186,137,88,6,483.2,0.304,50
2026-05-03,Referral,tablet,81,56,54,2,142.46,0.408,173
2026-05-04,Organic Search,mobile,513,332,259,8,715.95,0.367,198
2026-05-04,Paid Search,desktop,311,184,198,9,666.47,0.428,191
2026-05-04,Paid Social,desktop,228,172,97,4,283.21,0.482,222
2026-05-04,Email,mobile,107,82,69,4,338.65,0.3,236
2026-05-04,Direct,tablet,172,105,87,5,475.4,0.36,178
2026-05-04,Referral,mobile,84,55,46,1,73.28,0.333,78
2026-05-05,Organic Search,desktop,450,312,262,12,1070.97,0.493,141
2026-05-05,Paid Search,mobile,255,164,115,8,496.57,0.374,206
2026-05-05,Paid Social,mobile,252,170,161,2,145.42,0.285,173
2026-05-05,Email,mobile,130,89,66,0,0.0,0.313,176
2026-05-05,Direct,mobile,130,92,55,5,531.66,0.429,62
2026-05-05,Referral,mobile,75,48,36,1,80.62,0.51,113
2026-05-06,Organic Search,mobile,424,279,268,7,575.51,0.438,255
2026-05-06,Paid Search,desktop,256,164,143,10,707.93,0.411,177
2026-05-06,Paid Social,mobile,244,162,131,5,349.59,0.407,115
2026-05-06,Email,mobile,109,75,61,3,263.21,0.334,132
2026-05-06,Direct,desktop,139,88,90,4,430.44,0.424,214
2026-05-06,Referral,tablet,71,44,31,0,0.0,0.345,71
2026-05-07,Organic Search,mobile,444,339,243,8,652.34,0.285,230
2026-05-07,Paid Search,mobile,302,200,175,16,1140.77,0.335,57
2026-05-07,Paid Social,desktop,223,168,134,5,295.47,0.484,62
2026-05-07,Email,desktop,112,66,74,4,369.01,0.419,74
2026-05-07,Direct,mobile,169,105,80,3,318.6,0.309,114
2026-05-07,Referral,desktop,67,44,28,1,75.1,0.473,139
2026-05-08,Organic Search,desktop,420,279,179,10,692.68,0.301,185
2026-05-08,Paid Search,desktop,238,182,159,6,459.22,0.494,178
2026-05-08,Paid Social,desktop,230,137,105,6,312.87,0.485,248
2026-05-08,Email,desktop,114,80,57,7,653.19,0.555,257
2026-05-08,Direct,desktop,137,94,81,5,527.8,0.399,185
2026-05-08,Referral,mobile,78,56,48,1,66.71,0.337,101
2026-05-09,Organic Search,mobile,508,393,245,12,1023.89,0.499,196
2026-05-09,Paid Search,mobile,277,156,135,10,750.24,0.483,127
2026-05-09,Paid Social,mobile,250,178,151,5,362.48,0.321,180
2026-05-09,Email,desktop,151,93,85,9,737.01,0.34,168
2026-05-09,Direct,desktop,186,126,104,5,477.1,0.543,122
2026-05-09,Referral,tablet,81,55,34,1,77.63,0.52,253
2026-05-10,Organic Search,desktop,510,370,256,12,813.47,0.282,57
2026-05-10,Paid Search,mobile,297,225,164,14,1116.09,0.413,230
2026-05-10,Paid Social,desktop,215,162,123,6,369.32,0.556,56
2026-05-10,Email,desktop,136,77,91,6,471.33,0.609,127
2026-05-10,Direct,mobile,190,128,128,5,463.62,0.314,157
2026-05-10,Referral,mobile,85,58,55,0,0.0,0.322,80
2026-05-11,Organic Search,tablet,405,291,263,11,788.58,0.309,94
2026-05-11,Paid Search,mobile,280,178,141,8,687.1,0.355,124
2026-05-11,Paid Social,desktop,244,155,156,4,242.13,0.338,47
2026-05-11,Email,desktop,104,66,65,8,671.63,0.521,188
2026-05-11,Direct,mobile,157,115,84,10,810.31,0.605,218
2026-05-11,Referral,mobile,79,47,46,2,130.42,0.342,115
2026-05-12,Organic Search,desktop,390,289,241,7,555.61,0.394,95
2026-05-12,Paid Search,desktop,278,169,158,6,373.97,0.498,167
2026-05-12,Paid Social,mobile,247,190,141,4,276.28,0.585,127
2026-05-12,Email,desktop,94,65,49,7,678.53,0.379,259
2026-05-12,Direct,mobile,180,134,89,6,489.03,0.424,111
2026-05-12,Referral,mobile,72,43,43,1,75.87,0.54,65
2026-05-13,Organic Search,mobile,554,347,342,13,1060.1,0.53,259
2026-05-13,Paid Search,mobile,266,191,170,8,522.96,0.479,141
2026-05-13,Paid Social,mobile,220,168,116,2,126.53,0.287,153
2026-05-13,Email,desktop,126,88,64,2,200.02,0.594,114
2026-05-13,Direct,mobile,145,102,74,3,256.95,0.39,80
2026-05-13,Referral,mobile,71,43,40,2,163.47,0.324,235
2026-05-14,Organic Search,desktop,430,273,219,14,1160.01,0.417,161
2026-05-14,Paid Search,mobile,250,173,138,10,763.56,0.557,59
2026-05-14,Paid Social,desktop,216,132,101,2,126.07,0.326,186
2026-05-14,Email,mobile,117,72,54,4,311.71,0.347,125
2026-05-14,Direct,mobile,147,93,85,6,572.84,0.379,196
2026-05-14,Referral,mobile,80,62,51,2,146.33,0.462,155
2026-05-15,Organic Search,mobile,361,243,156,11,943.03,0.297,235
2026-05-15,Paid Search,mobile,274,152,155,7,539.34,0.59,121
2026-05-15,Paid Social,mobile,234,129,112,5,301.14,0.503,176
2026-05-15,Email,mobile,120,68,55,8,786.07,0.551,70
2026-05-15,Direct,desktop,169,107,82,3,293.79,0.615,192
2026-05-15,Referral,desktop,77,53,41,3,210.52,0.461,142
2026-05-16,Organic Search,desktop,496,287,259,8,618.31,0.49,111
2026-05-16,Paid Search,mobile,379,293,204,7,434.9,0.414,245
2026-05-16,Paid Social,mobile,298,230,158,4,225.47,0.581,122
2026-05-16,Email,mobile,134,101,78,3,293.75,0.466,106
2026-05-16,Direct,desktop,191,118,106,5,428.84,0.324,52
2026-05-16,Referral,mobile,96,65,52,2,124.12,0.374,186
2026-05-17,Organic Search,tablet,532,402,337,6,425.55,0.546,241
2026-05-17,Paid Search,mobile,319,237,178,12,778.52,0.307,250
